,Dates,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
827,7/14/2011,-1.853574448,-1.856884258,-1.893912556,-2.139616464,-2.263339759,-1.998074778,-1.710721957,-1.898518471,-2.033947639,-1.871278808,-1.919292746,-1.744631827,-2.256067115,-2.083772057,-2.172406206,-1.650658505,-1.627230549,-1.344685941,-1.602903441,-1.73500889,-1.638597775
828,7/17/2011,-2.083640733,-1.853574448,-1.856884258,-2.384884863,-2.139616464,-2.263339759,-2.068341818,-1.710721957,-1.898518471,-2.084488689,-1.871278808,-1.919292746,-2.374853991,-2.256067115,-2.083772057,-1.891607619,-1.650658505,-1.627230549,-2.043328147,-1.602903441,-1.73500889
829,7/18/2011,-2.125535046,-2.083640733,-1.853574448,-2.46099469,-2.384884863,-2.139616464,-2.121044189,-2.068341818,-1.710721957,-2.10284558,-2.084488689,-1.871278808,-2.299296621,-2.374853991,-2.256067115,-1.922888744,-1.891607619,-1.650658505,-1.994439665,-2.043328147,-1.602903441
830,7/19/2011,-2.213997451,-2.125535046,-2.083640733,-2.237706639,-2.46099469,-2.384884863,-1.98381724,-2.121044189,-2.068341818,-2.086770453,-2.10284558,-2.084488689,-2.394983829,-2.299296621,-2.374853991,-1.744784373,-1.922888744,-1.891607619,-2.137689014,-1.994439665,-2.043328147
831,7/20/2011,-2.429670675,-2.213997451,-2.125535046,-2.545966032,-2.237706639,-2.46099469,-2.340756434,-1.98381724,-2.121044189,-2.272560596,-2.086770453,-2.10284558,-2.519029946,-2.394983829,-2.299296621,-2.110019536,-1.744784373,-1.922888744,-2.304820849,-2.137689014,-1.994439665
832,7/21/2011,-2.067057634,-2.429670675,-2.213997451,-2.313949182,-2.545966032,-2.237706639,-1.938883904,-2.340756434,-1.98381724,-1.995133314,-2.272560596,-2.086770453,-2.377065747,-2.519029946,-2.394983829,-1.76413128,-2.110019536,-1.744784373,-2.126051842,-2.304820849,-2.137689014
833,7/24/2011,-2.487205029,-2.067057634,-2.429670675,-2.351808656,-2.313949182,-2.545966032,-2.031515438,-1.938883904,-2.340756434,-2.280892797,-1.995133314,-2.272560596,-2.612392209,-2.377065747,-2.519029946,-1.808249069,-1.76413128,-2.110019536,-2.171539408,-2.126051842,-2.304820849
834,7/25/2011,-2.321979294,-2.487205029,-2.067057634,-2.555264202,-2.351808656,-2.313949182,-1.924663309,-2.031515438,-1.938883904,-2.309852643,-2.280892797,-1.995133314,-2.585464399,-2.612392209,-2.377065747,-1.886917767,-1.808249069,-1.76413128,-2.168305727,-2.171539408,-2.126051842
835,7/26/2011,-2.372893727,-2.321979294,-2.487205029,-2.54283598,-2.555264202,-2.351808656,-2.164682382,-1.924663309,-2.031515438,-2.295387101,-2.309852643,-2.280892797,-2.322491452,-2.585464399,-2.612392209,-2.136290641,-1.886917767,-1.808249069,-2.133719317,-2.168305727,-2.171539408
836,7/27/2011,-1.80649105,-2.372893727,-2.321979294,-2.474978851,-2.54283598,-2.555264202,-2.353278255,-2.164682382,-1.924663309,-2.233448116,-2.295387101,-2.309852643,-2.523002879,-2.322491452,-2.585464399,-2.036087821,-2.136290641,-1.886917767,-2.021323937,-2.133719317,-2.168305727
837,7/28/2011,-2.303143258,-1.80649105,-2.372893727,-2.422496086,-2.474978851,-2.54283598,-2.481033679,-2.353278255,-2.164682382,-2.237674288,-2.233448116,-2.295387101,-2.642355082,-2.523002879,-2.322491452,-2.002751797,-2.036087821,-2.136290641,-1.978118864,-2.021323937,-2.133719317
838,7/31/2011,-2.156388367,-2.303143258,-1.80649105,-2.050018811,-2.422496086,-2.474978851,-1.714077262,-2.481033679,-2.353278255,-2.043651938,-2.237674288,-2.233448116,-2.409412657,-2.642355082,-2.523002879,-1.793241814,-2.002751797,-2.036087821,-1.951362516,-1.978118864,-2.021323937
839,8/1/2011,-1.976694726,-2.156388367,-2.303143258,-2.0384485,-2.050018811,-2.422496086,-1.610733766,-1.714077262,-2.481033679,-2.019888057,-2.043651938,-2.237674288,-2.1729642,-2.409412657,-2.642355082,-1.727508492,-1.793241814,-2.002751797,-2.021347117,-1.951362516,-1.978118864
840,8/2/2011,-2.044294429,-1.976694726,-2.156388367,-2.292772854,-2.0384485,-2.050018811,-1.741635878,-1.610733766,-1.714077262,-2.032223555,-2.019888057,-2.043651938,-2.323618073,-2.1729642,-2.409412657,-1.651795806,-1.727508492,-1.793241814,-1.902440826,-2.021347117,-1.951362516
841,8/3/2011,-1.876659282,-2.044294429,-1.976694726,-2.273567632,-2.292772854,-2.0384485,-1.525882294,-1.741635878,-1.610733766,-1.964142357,-2.032223555,-2.019888057,-2.292841055,-2.323618073,-2.1729642,-1.555684158,-1.651795806,-1.727508492,-1.800965368,-1.902440826,-2.021347117
842,8/4/2011,-1.771333735,-1.876659282,-2.044294429,-2.139439346,-2.273567632,-2.292772854,-1.590473271,-1.525882294,-1.741635878,-1.869076078,-1.964142357,-2.032223555,-2.231170597,-2.292841055,-2.323618073,-1.501378751,-1.555684158,-1.651795806,-1.585512623,-1.800965368,-1.902440826
843,8/7/2011,-1.479151684,-1.771333735,-1.876659282,-1.776656969,-2.139439346,-2.273567632,-1.376698413,-1.590473271,-1.525882294,-1.713232453,-1.869076078,-1.964142357,-2.120877799,-2.231170597,-2.292841055,-1.30113676,-1.501378751,-1.555684158,-1.382612479,-1.585512623,-1.800965368
844,8/8/2011,-1.44826942,-1.479151684,-1.771333735,-1.699433006,-1.776656969,-2.139439346,-1.328843911,-1.376698413,-1.590473271,-1.706729364,-1.713232453,-1.869076078,-2.148724084,-2.120877799,-2.231170597,-1.32688518,-1.30113676,-1.501378751,-1.26026155,-1.382612479,-1.585512623
845,8/9/2011,-0.8926981,-1.44826942,-1.479151684,-1.476361019,-1.699433006,-1.776656969,-0.952066897,-1.328843911,-1.376698413,-1.617368259,-1.706729364,-1.713232453,-1.903274649,-2.148724084,-2.120877799,-1.282576955,-1.32688518,-1.30113676,-0.796697928,-1.26026155,-1.382612479
846,8/10/2011,-1.381332273,-0.8926981,-1.44826942,-1.637301388,-1.476361019,-1.699433006,-1.269519307,-0.952066897,-1.328843911,-1.94959213,-1.617368259,-1.706729364,-2.137858465,-1.903274649,-2.148724084,-1.304733637,-1.282576955,-1.32688518,-1.300142977,-0.796697928,-1.26026155
847,8/11/2011,-1.207005249,-1.381332273,-0.8926981,-1.774680539,-1.637301388,-1.476361019,-1.093534053,-1.269519307,-0.952066897,-1.773149636,-1.94959213,-1.617368259,-2.119263573,-2.137858465,-1.903274649,-1.283035286,-1.304733637,-1.282576955,-1.152428073,-1.300142977,-0.796697928
848,8/14/2011,-1.666634644,-1.207005249,-1.381332273,-2.026812847,-1.774680539,-1.637301388,-1.301767983,-1.093534053,-1.269519307,-2.090579598,-1.773149636,-1.94959213,-2.423366604,-2.119263573,-2.137858465,-1.511046626,-1.283035286,-1.304733637,-1.617705987,-1.152428073,-1.300142977
849,8/15/2011,-2.124447994,-1.666634644,-1.207005249,-2.309797941,-2.026812847,-1.774680539,-1.226511335,-1.301767983,-1.093534053,-2.183180435,-2.090579598,-1.773149636,-2.566172827,-2.423366604,-2.119263573,-1.772336795,-1.511046626,-1.283035286,-1.942455119,-1.617705987,-1.152428073
850,8/16/2011,-1.875077145,-2.124447994,-1.666634644,-2.171875472,-2.309797941,-2.026812847,-1.500413533,-1.226511335,-1.301767983,-2.128726427,-2.183180435,-2.090579598,-2.416661417,-2.566172827,-2.423366604,-1.759918124,-1.772336795,-1.511046626,-1.702967452,-1.942455119,-1.617705987
851,8/17/2011,-1.907062286,-1.875077145,-2.124447994,-2.476584649,-2.171875472,-2.309797941,-1.253629609,-1.500413533,-1.226511335,-2.179678797,-2.128726427,-2.183180435,-2.113888059,-2.416661417,-2.566172827,-1.863319767,-1.759918124,-1.772336795,-1.834548943,-1.702967452,-1.942455119
852,8/18/2011,-1.787846092,-1.907062286,-1.875077145,-2.174785359,-2.476584649,-2.171875472,-1.524680862,-1.253629609,-1.500413533,-2.057252914,-2.179678797,-2.128726427,-2.194116432,-2.113888059,-2.416661417,-1.718365064,-1.863319767,-1.759918124,-1.702053797,-1.834548943,-1.702967452
853,8/21/2011,-1.701472602,-1.787846092,-1.907062286,-2.057352468,-2.174785359,-2.476584649,-1.727654142,-1.524680862,-1.253629609,-2.15051277,-2.057252914,-2.179678797,-2.213615971,-2.194116432,-2.113888059,-1.688914969,-1.718365064,-1.863319767,-1.707803957,-1.702053797,-1.834548943
854,8/22/2011,-2.012890857,-1.701472602,-1.787846092,-2.337786905,-2.057352468,-2.174785359,-1.753416064,-1.727654142,-1.524680862,-2.541046967,-2.15051277,-2.057252914,-2.462751896,-2.213615971,-2.194116432,-1.926414494,-1.688914969,-1.718365064,-1.890859285,-1.707803957,-1.702053797
855,8/23/2011,-1.943137491,-2.012890857,-1.701472602,-2.426032226,-2.337786905,-2.057352468,-2.163210114,-1.753416064,-1.727654142,-2.256851951,-2.541046967,-2.15051277,-2.382270729,-2.462751896,-2.213615971,-1.832507863,-1.926414494,-1.688914969,-1.8129397,-1.890859285,-1.707803957
856,8/24/2011,-2.04846328,-1.943137491,-2.012890857,-2.279692736,-2.426032226,-2.337786905,-2.13488732,-2.163210114,-1.753416064,-2.304564685,-2.256851951,-2.541046967,-2.506213758,-2.382270729,-2.462751896,-1.972030628,-1.832507863,-1.926414494,-1.883887368,-1.8129397,-1.890859285
857,8/25/2011,-1.967424887,-2.04846328,-1.943137491,-2.192503149,-2.279692736,-2.426032226,-2.064175053,-2.13488732,-2.163210114,-2.254823758,-2.304564685,-2.256851951,-2.479624543,-2.506213758,-2.382270729,-1.849372844,-1.972030628,-1.832507863,-1.955420326,-1.883887368,-1.8129397
858,8/28/2011,-2.036619454,-1.967424887,-2.04846328,-2.281012445,-2.192503149,-2.279692736,-1.551104102,-2.064175053,-2.13488732,-2.242576506,-2.254823758,-2.304564685,-2.367986338,-2.479624543,-2.506213758,-1.741017138,-1.849372844,-1.972030628,-2.00395543,-1.955420326,-1.883887368
859,8/29/2011,-2.423762737,-2.036619454,-1.967424887,-2.456246717,-2.281012445,-2.192503149,-1.784215308,-1.551104102,-2.064175053,-2.426894175,-2.242576506,-2.254823758,-2.548668112,-2.367986338,-2.479624543,-2.03853304,-1.741017138,-1.849372844,-2.127947587,-2.00395543,-1.955420326
860,8/30/2011,-2.267247672,-2.423762737,-2.036619454,-2.438743388,-2.456246717,-2.281012445,-1.803953764,-1.784215308,-1.551104102,-2.396244982,-2.426894175,-2.242576506,-2.534586583,-2.548668112,-2.367986338,-1.902416959,-2.03853304,-1.741017138,-2.033513343,-2.127947587,-2.00395543
861,8/31/2011,-2.312603588,-2.267247672,-2.423762737,-2.350331195,-2.438743388,-2.456246717,-1.567113057,-1.803953764,-1.784215308,-2.416176647,-2.396244982,-2.426894175,-2.500629649,-2.534586583,-2.548668112,-2.15734195,-1.902416959,-2.03853304,-2.02043437,-2.033513343,-2.127947587
862,9/1/2011,-2.063911961,-2.312603588,-2.267247672,-2.329553135,-2.350331195,-2.438743388,-1.660687651,-1.567113057,-1.803953764,-2.208364287,-2.416176647,-2.396244982,-2.424838481,-2.500629649,-2.534586583,-1.876733201,-2.15734195,-1.902416959,-2.033061681,-2.02043437,-2.033513343
863,9/4/2011,-2.07566229,-2.063911961,-2.312603588,-2.258843924,-2.329553135,-2.350331195,-1.369598435,-1.660687651,-1.567113057,-2.215442642,-2.208364287,-2.416176647,-2.476055445,-2.424838481,-2.500629649,-1.848175586,-1.876733201,-2.15734195,-1.877946407,-2.033061681,-2.02043437
864,9/5/2011,-2.108518501,-2.07566229,-2.063911961,-2.394191169,-2.258843924,-2.329553135,-1.838057826,-1.369598435,-1.660687651,-2.333322944,-2.215442642,-2.208364287,-2.366402699,-2.476055445,-2.424838481,-1.782671069,-1.848175586,-1.876733201,-1.898243997,-1.877946407,-2.033061681
865,9/6/2011,-1.839818234,-2.108518501,-2.07566229,-2.117172574,-2.394191169,-2.258843924,-0.232273664,-1.838057826,-1.369598435,-1.738078132,-2.333322944,-2.215442642,-2.18369591,-2.366402699,-2.476055445,-1.267309591,-1.782671069,-1.848175586,-1.702127252,-1.898243997,-1.877946407
866,9/7/2011,-2.090161217,-1.839818234,-2.108518501,-2.397510052,-2.117172574,-2.394191169,-2.012399934,-0.232273664,-1.838057826,-2.088061716,-1.738078132,-2.333322944,-2.268751959,-2.18369591,-2.366402699,-1.586175915,-1.267309591,-1.782671069,-1.997440774,-1.702127252,-1.898243997
867,9/8/2011,-2.009643542,-2.090161217,-1.839818234,-2.34132645,-2.397510052,-2.117172574,-1.788864334,-2.012399934,-0.232273664,-2.051341535,-2.088061716,-1.738078132,-2.25667123,-2.268751959,-2.18369591,-1.829975136,-1.586175915,-1.267309591,-1.958311366,-1.997440774,-1.702127252
868,9/11/2011,-1.836211341,-2.009643542,-2.090161217,-2.321270435,-2.34132645,-2.397510052,-1.806179734,-1.788864334,-2.012399934,-1.825622229,-2.051341535,-2.088061716,-2.107247132,-2.25667123,-2.268751959,-1.60716744,-1.829975136,-1.586175915,-1.814934874,-1.958311366,-1.997440774
869,9/12/2011,-1.636509229,-1.836211341,-2.009643542,-2.18608693,-2.321270435,-2.34132645,-1.716530512,-1.806179734,-1.788864334,-1.659073535,-1.825622229,-2.051341535,-2.175439891,-2.107247132,-2.25667123,-1.31774131,-1.60716744,-1.829975136,-1.637623319,-1.814934874,-1.958311366
870,9/13/2011,-1.751467147,-1.636509229,-1.836211341,-2.132820663,-2.18608693,-2.321270435,-1.701881309,-1.716530512,-1.806179734,-1.760214227,-1.659073535,-1.825622229,-2.156752162,-2.175439891,-2.107247132,-1.375055796,-1.31774131,-1.60716744,-1.777697994,-1.637623319,-1.814934874
871,9/14/2011,-1.583952752,-1.751467147,-1.636509229,-2.076102892,-2.132820663,-2.18608693,-1.85223537,-1.701881309,-1.716530512,-1.798371173,-1.760214227,-1.659073535,-2.26733344,-2.156752162,-2.175439891,-1.529431934,-1.375055796,-1.31774131,-1.565833275,-1.777697994,-1.637623319
872,9/15/2011,-1.701099434,-1.583952752,-1.751467147,-2.35143824,-2.076102892,-2.132820663,-1.920294761,-1.85223537,-1.701881309,-1.911037794,-1.798371173,-1.760214227,-2.398263934,-2.26733344,-2.156752162,-1.428469421,-1.529431934,-1.375055796,-1.590787996,-1.565833275,-1.777697994
873,9/18/2011,-2.021506601,-1.701099434,-1.583952752,-2.4451034,-2.35143824,-2.076102892,-2.092300968,-1.920294761,-1.85223537,-2.102492466,-1.911037794,-1.798371173,-2.477251332,-2.398263934,-2.26733344,-1.781572366,-1.428469421,-1.529431934,-1.894443818,-1.590787996,-1.565833275
874,9/19/2011,-1.828934444,-2.021506601,-1.701099434,-2.245338013,-2.4451034,-2.35143824,-1.999607474,-2.092300968,-1.920294761,-2.066998177,-2.102492466,-1.911037794,-2.454618342,-2.477251332,-2.398263934,-1.531331214,-1.781572366,-1.428469421,-1.718685671,-1.894443818,-1.590787996
875,9/20/2011,-1.697752223,-1.828934444,-2.021506601,-2.21877787,-2.245338013,-2.4451034,-1.786180833,-1.999607474,-2.092300968,-1.968920126,-2.066998177,-2.102492466,-2.415275791,-2.454618342,-2.477251332,-1.593679073,-1.531331214,-1.781572366,-1.686195002,-1.718685671,-1.894443818
876,9/21/2011,-1.672645053,-1.697752223,-1.828934444,-2.176626868,-2.21877787,-2.245338013,-1.467873424,-1.786180833,-1.999607474,-1.905894243,-1.968920126,-2.066998177,-2.045621645,-2.415275791,-2.454618342,-1.563040838,-1.593679073,-1.531331214,-1.669683836,-1.686195002,-1.718685671
877,9/22/2011,-1.287510979,-1.672645053,-1.697752223,-1.602029157,-2.176626868,-2.21877787,-1.541224487,-1.467873424,-1.786180833,-1.675231018,-1.905894243,-1.968920126,-1.953106127,-2.045621645,-2.415275791,-1.407572044,-1.563040838,-1.593679073,-1.09376111,-1.669683836,-1.686195002
878,9/25/2011,-1.307267226,-1.287510979,-1.672645053,-1.802492992,-1.602029157,-2.176626868,-1.802254875,-1.541224487,-1.467873424,-1.841172149,-1.675231018,-1.905894243,-2.050570658,-1.953106127,-2.045621645,-1.527527654,-1.407572044,-1.563040838,-1.268317003,-1.09376111,-1.669683836
879,9/26/2011,-1.354234729,-1.307267226,-1.287510979,-1.788422979,-1.802492992,-1.602029157,-1.759440961,-1.802254875,-1.541224487,-1.806874821,-1.841172149,-1.675231018,-2.324697658,-2.050570658,-1.953106127,-1.417130886,-1.527527654,-1.407572044,-1.32905111,-1.268317003,-1.09376111
880,9/27/2011,-1.662357106,-1.354234729,-1.307267226,-2.022114252,-1.788422979,-1.802492992,-1.903082899,-1.759440961,-1.802254875,-1.889834124,-1.806874821,-1.841172149,-2.240898529,-2.324697658,-2.050570658,-1.557927619,-1.417130886,-1.527527654,-1.530174082,-1.32905111,-1.268317003
881,9/28/2011,-1.669334915,-1.662357106,-1.354234729,-1.953648423,-2.022114252,-1.788422979,-2.043142303,-1.903082899,-1.759440961,-2.010874547,-1.889834124,-1.806874821,-2.326898231,-2.240898529,-2.324697658,-1.675950802,-1.557927619,-1.417130886,-1.61304301,-1.530174082,-1.32905111
882,9/29/2011,-1.561825921,-1.669334915,-1.662357106,-1.894567277,-1.953648423,-2.022114252,-1.96029508,-2.043142303,-1.903082899,-2.01536494,-2.010874547,-1.889834124,-2.191532203,-2.326898231,-2.240898529,-1.623956061,-1.675950802,-1.557927619,-1.394889111,-1.61304301,-1.530174082
883,10/2/2011,-1.637270516,-1.561825921,-1.669334915,-1.84863141,-1.894567277,-1.953648423,-2.072675981,-1.96029508,-2.043142303,-2.042487978,-2.01536494,-2.010874547,-2.251172362,-2.191532203,-2.326898231,-1.711275575,-1.623956061,-1.675950802,-1.513039818,-1.394889111,-1.61304301
884,10/3/2011,-1.582349164,-1.637270516,-1.561825921,-1.860030143,-1.84863141,-1.894567277,-1.952443664,-2.072675981,-1.96029508,-1.98695992,-2.042487978,-2.01536494,-2.220522748,-2.251172362,-2.191532203,-1.596614415,-1.711275575,-1.623956061,-1.442110766,-1.513039818,-1.394889111
885,10/4/2011,-1.354804634,-1.582349164,-1.637270516,-1.827142858,-1.860030143,-1.84863141,-1.793662982,-1.952443664,-2.072675981,-1.904289335,-1.98695992,-2.042487978,-2.206702157,-2.220522748,-2.251172362,-1.450358124,-1.596614415,-1.711275575,-1.353634149,-1.442110766,-1.513039818
886,10/5/2011,-1.497751829,-1.354804634,-1.582349164,-1.82346221,-1.827142858,-1.860030143,-1.752399766,-1.793662982,-1.952443664,-1.785547849,-1.904289335,-1.98695992,-2.128184478,-2.206702157,-2.220522748,-1.444315409,-1.450358124,-1.596614415,-1.408195605,-1.353634149,-1.442110766
887,10/6/2011,-1.608362922,-1.497751829,-1.354804634,-1.871501738,-1.82346221,-1.827142858,-1.73011642,-1.752399766,-1.793662982,-1.914342775,-1.785547849,-1.904289335,-1.703794685,-2.128184478,-2.206702157,-1.610481195,-1.444315409,-1.450358124,-1.422574814,-1.408195605,-1.353634149
888,10/9/2011,-1.593762193,-1.608362922,-1.497751829,-1.418119398,-1.871501738,-1.82346221,-1.856740968,-1.73011642,-1.752399766,-1.97673817,-1.914342775,-1.785547849,-2.142185996,-1.703794685,-2.128184478,-1.671606477,-1.610481195,-1.444315409,-1.547434729,-1.422574814,-1.408195605
889,10/10/2011,-1.894248057,-1.593762193,-1.608362922,-2.209751142,-1.418119398,-1.871501738,-1.844189086,-1.856740968,-1.73011642,-2.149088487,-1.97673817,-1.914342775,-2.435288004,-2.142185996,-1.703794685,-1.740174703,-1.671606477,-1.610481195,-1.830128022,-1.547434729,-1.422574814
890,10/11/2011,-1.859789105,-1.894248057,-1.593762193,-2.102814524,-2.209751142,-1.418119398,-2.074380735,-1.844189086,-1.856740968,-2.174960372,-2.149088487,-1.97673817,-2.421107556,-2.435288004,-2.142185996,-1.792825705,-1.740174703,-1.671606477,-1.830666248,-1.830128022,-1.547434729
891,10/12/2011,-1.698849404,-1.859789105,-1.894248057,-2.082924335,-2.102814524,-2.209751142,-1.985431054,-2.074380735,-1.844189086,-2.066758428,-2.174960372,-2.149088487,-2.128657528,-2.421107556,-2.435288004,-1.848977103,-1.792825705,-1.740174703,-1.780273777,-1.830666248,-1.830128022
892,10/13/2011,-1.696094292,-1.698849404,-1.859789105,-2.004364985,-2.082924335,-2.102814524,-2.085234814,-1.985431054,-2.074380735,-2.124759528,-2.066758428,-2.174960372,-2.373786612,-2.128657528,-2.421107556,-1.921884382,-1.848977103,-1.792825705,-1.75088438,-1.780273777,-1.830666248
893,10/16/2011,-1.81261383,-1.696094292,-1.698849404,-2.13207892,-2.004364985,-2.082924335,-2.070622428,-2.085234814,-1.985431054,-2.042880029,-2.124759528,-2.066758428,-2.357399101,-2.373786612,-2.128657528,-1.818300911,-1.921884382,-1.848977103,-1.805153074,-1.75088438,-1.780273777
894,10/17/2011,-1.822999729,-1.81261383,-1.696094292,-2.197689252,-2.13207892,-2.004364985,-2.186803451,-2.070622428,-2.085234814,-2.15080906,-2.042880029,-2.124759528,-2.506578667,-2.357399101,-2.373786612,-1.899086467,-1.818300911,-1.921884382,-1.825595618,-1.805153074,-1.75088438
895,10/18/2011,-1.610019947,-1.822999729,-1.81261383,-1.870878488,-2.197689252,-2.13207892,-1.946253615,-2.186803451,-2.070622428,-1.975172609,-2.15080906,-2.042880029,-2.263236207,-2.506578667,-2.357399101,-1.686028553,-1.899086467,-1.818300911,-1.606493793,-1.825595618,-1.805153074
896,10/19/2011,-1.7736392,-1.610019947,-1.822999729,-1.997687117,-1.870878488,-2.197689252,-2.049431157,-1.946253615,-2.186803451,-2.029659949,-1.975172609,-2.15080906,-2.23805205,-2.263236207,-2.506578667,-1.770557592,-1.686028553,-1.899086467,-1.877486388,-1.606493793,-1.825595618
